"02-15-26","","","Eagle Sign Company","DIVISION 20","","DATE RANGE:  01/01/17 - 12/31/17","","","","","","","0099","","","","","","","0100","","","","","","","0200","","","","","","","0300","","","","","","","0400","","","","","","","0500","","","","","","","0600","","","","","","","0700","","","","","","","0800","","","","","","","5010","","","","","","","5190","","","","","","","5200","","","","","","","5300","","","","","","","5307","","","","","","","6000","","","","","","","6010","","","","","","","6020","","","","","","","6030","","","","","","","6040","","","","","","","6050","","","","","","","9820","","","","","ADJ"
"","","","","","","","","","","","","","PERMITTING","","","","","","","ART DEPARTMENT","","","","","","","FABRICATION","","","","","","","ELECTRICAL","","","","","","","PAINT","","","","","","","VINYL & GRAPHICS","","","","","","","INSTALLATION","","","","","","","SERVICE","","","","","","","TRAVEL","","","","","","","VEHICLE MAINTENANCE","","","","","","","SALES","","","","","","","JANITORIAL","","","","","","","OFFICE","","","","","","","Management Labor","","","","","","","VACATION PAY","","","","","","","PERSONAL/SICK PAY","","","","","","","MISC BENEFIT PAY","","","","","","","EMPLOYEE BONUS","","","","","","","HOLIDAY PAY","","","","","","","INDIRECT SHOP LABOR","","","","","","","Service Labor - Overtime","","","","","Adjust/Transfer"
"WO #","Due Date","Customer #","Customer Name","Job Location","Quote #","Description","Sign Type","Template Code","WO Status","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Est Hrs","Act Hrs","Variance","Est Dollars","Act Dollars","Variance","","Act Dollars","","Tot Est Hrs","Tot Act Hrs","Tot Variance","Tot Est Dollars","Tot Act Dollars","Tot Variance"
"8349.1","11/30/17","5187","1908 DRAUGHT HOUSE","WEST DES MOINES, IA","24111"," Fabricate and install custom double sided cabinet for existing brick monument sign structure. Cabinet to fit inside 63""H x 123 1","BLDILL","","Acct Closed","","","","","","","","","1.000","1.500","-0.500","42.46","57.90","-15.44","","33.500","24.500","9.000","1422.41","840.68","581.73","","4.000","2.000","2.000","169.84","65.63","104.21","","10.000","13.000","-3.000","424.60","451.63","-27.03","","10.000","7.000","3.000","424.60","262.96","161.64","","7.000","9.250","-2.250","629.20","458.25","170.95","","0.000","3.750","-3.750","0.00","188.05","-188.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.500","61.000","4.500","3113.11","2325.10","788.01"
"8349.2","11/30/17","5187","1908 DRAUGHT HOUSE","WEST DES MOINES, IA","24141"," Staff time for the procurement of permits. NOTE: Cost of permits will be on the invoice.","BLDILL","","Acct Closed","","0.000","0.750","-0.750","0.00","29.32","-29.32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.000","2.000","84.92","0.00","84.92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.000","0.750","1.250","84.92","29.32","55.60"
"8349.3","11/30/17","5187","1908 DRAUGHT HOUSE","WEST DES MOINES, IA","24175"," NORTH ELEVATION: Furnish and install non-lit building sign. Red contoured panel, blue contoured panel with some flat vinyl graphics and the numbers ""1908"", the ""beer mug"" and the letters ""DRAUGHT HOUSE"" are all 3-diemsional pieces. Up lighting by others.","BLDNON","","Acct Closed","","","","","","","","","1.000","2.500","-1.500","42.46","96.50","-54.04","","14.000","7.000","7.000","594.44","262.48","331.96","","","","","","","","","5.000","6.500","-1.500","212.30","225.82","-13.52","","4.500","4.250","0.250","191.07","160.07","31.00","","4.000","5.000","-1.000","400.40","248.50","151.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.500","25.250","3.250","1440.67","993.37","447.30"
"8349.4","11/30/17","5187","1908 DRAUGHT HOUSE","WEST DES MOINES, IA","24176"," EAST ELEVATION: Furnish and install non-lit building sign. Red contoured panel, blue contoured panel with some flat vinyl graphics and the numbers ""1908"", the ""beer mug"" and the letters ""DRAUGHT HOUSE"" are all 3-diemsional pieces. Up lighting by others.","BLDNON","","Acct Closed","","","","","","","","","1.000","2.250","-1.250","42.46","86.85","-44.39","","17.000","14.000","3.000","721.82","500.36","221.46","","","","","","","","","5.000","7.000","-2.000","212.30","243.18","-30.88","","6.000","4.250","1.750","254.76","161.15","93.61","","4.000","1.500","2.500","400.40","77.22","323.18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.000","29.000","4.000","1631.74","1068.76","562.98"
"SC5016.1","08/10/17","5128","23RD GROUP FACILITY SERVICES","",""," (2) pole lights out and (1) light out above the front door. Please send a tech to repair as needed and call before going over the NTE of $80. Use IVR when onsite to check in"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","0.750","-0.750","0.00","38.61","-38.61","","0.000","4.750","-4.750","0.00","244.53","-244.53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","5.500","-5.500","0.00","283.14","-283.14"
"SC5045.1","09/02/17","5128","23RD GROUP FACILITY SERVICES","",""," Possible warranty. Pole light we worked on is still going out intermittently. Please assess the situation and let Kim or Lucia know if it is warranty or a new problem. Phone # 704-909-4423 ext. 106."," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","102.96","-102.96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","2.000","-2.000","0.00","102.96","-102.96"
"7862.1","01/19/17","2875","3E","",""," F120T12"," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","","","0.00"
"7955.1","04/10/17","4802","5 BOROUGH BAGELS","CLIVE, IA","22336"," Fabricate and install (1) set of 1","GEMINI","GEMINI","Acct Closed","","","","","","","","","1.000","0.750","0.250","31.85","28.95","2.90","","0.500","0.000","0.500","19.30","0.00","19.30","","","","","","","","","","","","","","","","","","","","","","","6.500","12.000","-5.500","371.80","563.80","-192.00","","0.000","0.250","-0.250","0.00","10.38","-10.38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.000","13.000","-5.000","422.95","603.13","-180.18"
"7839.1","02/16/17","5001","8401 HICKMAN RD., INC.","URBANDALE, IA","21976"," Fabricate and install (4) new identical ´BRIDGE CENTER´ tenant panels for existing illuminated Cobblestone Market tenant directory monument signs. 6"" tall acrylic push thru copy in Swiss 721 CN BT font. Panel painted to match #324-7 Cinnamon Spice.","MONDF","","Acct Closed","","","","","","","","","1.000","0.000","1.000","31.85","0.00","31.85","","13.000","14.750","-1.750","501.80","495.55","6.25","","","","","","","","","2.500","2.500","0.000","96.50","86.86","9.64","","2.000","1.250","0.750","77.20","46.46","30.74","","2.250","2.000","0.250","128.70","82.94","45.76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","1.000","-1.000","0.00","32.81","-32.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.750","21.500","-0.750","836.05","744.62","91.43"
"7840.1","01/11/17","4617","A+ COMMUNICATIONS & SECURITY","",""," Furnish and install identical fleet vehicle vinyl graphics as previously done.  Same model as last.  "," ","","Acct Closed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","10.500","-10.500","0.00","391.20","-391.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000","10.500","-10.500","0.00","391.20","-391.20"
